"","pm.id","pm.uid","pm.type","ncaa_id","team","season","division","jersey","name","position","height","class","major","hometown","homestate","high_school","previous_school","url","hometown_cleaned","pm.address","pm.state","country","temp","Continent","Region"
"1168",5953,3390,"unknown",648,"South Carolina",2024,"I","77","Pantelis Gavriel","M","5-8","Sophomore",NA,"Paralimni"," Cyprus","Xenion",NA,"https://gamecocksonline.com/sports/msoc/roster/player/pantelis-gavriel/","PARALIMNI, CYPRUS","PARALIMNI CYPRUS",NA,"CYPRUS","CYPRUS","Europe","Southern Europe"
"1169",5954,3313,"unknown",603,"St. John's",2024,"I","0","Alec McLachlan","Goalkeeper","6' 1''","Jr.",NA,"Stockport"," England","Wade Deacon","St. Francis Brooklyn","https://redstormsports.com/sports/mens-soccer/roster/alec-mclachlan/5436","STOCKPORT, ENGLAND","STOCKPORT ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"1170",5956,1987,"unknown",603,"St. John's",2024,"I","1","Jack Ferguson","Goalkeeper","6' 1''","Fr.",NA,"Fredrikstad"," Norway","Wang toppidrett Fredrikstad",NA,"https://redstormsports.com/sports/mens-soccer/roster/jack-ferguson/5538","FREDRIKSTAD, NORWAY","FREDRIKSTAD NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"1171",5958,3391,"unknown",603,"St. John's",2024,"I","3","Thomas Lamaille","Defender","6' 3''","Sr.",NA,"Villejuif"," France","Lycee Abroise Pare","Tyler Junior College","https://redstormsports.com/sports/mens-soccer/roster/thomas-lamaille/5435","VILLEJUIF, FRANCE","VILLEJUIF FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"1172",5961,39,"unknown",603,"St. John's",2024,"I","6","Bjorn Nikolajewski","Defender","6' 3''","R-Jr.",NA,"Berlin"," Germany","Lausitzer Sportschule Cottbus","UConn","https://redstormsports.com/sports/mens-soccer/roster/bjorn-nikolajewski/5440","BERLIN, GERMANY","BERLIN GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"1173",5963,1345,"unknown",603,"St. John's",2024,"I","8","Julian Jakopovic","Midfielder","6' 1''","Jr.",NA,"Stuttgart"," Germany","Schickhardt-Gymnasium Stuttgart","Saint Francis (PA)","https://redstormsports.com/sports/mens-soccer/roster/julian-jakopovic/5540","STUTTGART, GERMANY","STUTTGART GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"1174",5964,336,"unknown",603,"St. John's",2024,"I","9","Dechlyn Hauge","Midfielder","5' 11''","Fr.",NA,"Bergen"," Norway","Bi Norwegian Business School",NA,"https://redstormsports.com/sports/mens-soccer/roster/dechlyn-hauge/5539","BERGEN, NORWAY","BERGEN NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"1175",5969,125,"unknown",603,"St. John's",2024,"I","14","Camron Boumsong","Defender","6' 3''","So.",NA,"Paris"," France","Bridgton Academy",NA,"https://redstormsports.com/sports/mens-soccer/roster/camron-boumsong/5419","PARIS, FRANCE","PARIS FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"1176",5979,203,"unknown",603,"St. John's",2024,"I","24","Otto Levin","Midfielder","6' 3''","Fr.",NA,"Stockholm"," Sweden",NA,NA,"https://redstormsports.com/sports/mens-soccer/roster/otto-levin/5567","STOCKHOLM, SWEDEN","STOCKHOLM SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"1177",5991,287,"unknown",587891,"St. Thomas (MN)",2024,"I","1","Moritz Krenc","GK","6-5","So.",NA,"Dusseldorf"," Germany","Norbert-Gymnasium Knechtsteden",NA,"https://tommiesports.com/sports/msoc/roster/moritz-krenc/10326","DUSSELDORF, GERMANY","DUSSELDORF GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"1178",5992,656,"unknown",587891,"St. Thomas (MN)",2024,"I","2","Simon Klevberg","D","6-1","Jr.",NA,"Baerum"," Norway",NA,NA,"https://tommiesports.com/sports/msoc/roster/simon-klevberg/10395","BAERUM, NORWAY","BAERUM NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"1179",5994,1826,"unknown",587891,"St. Thomas (MN)",2024,"I","4","Vitus Voitl","D","6-1","Gr.",NA,"Vienna"," Austria","Polgargymnasium",NA,"https://tommiesports.com/sports/msoc/roster/vitus-voitl/10331","VIENNA, AUSTRIA","VIENNA AUSTRIA",NA,"AUSTRIA","AUSTRIA","Europe","Eastern Europe"
"1180",5997,3402,"intersection",587891,"St. Thomas (MN)",2024,"I","7","Faris Colic","F","6-4","Sr.",NA,"Mostar"," Bosnia and Herzegovina","Anoka (Minn.)",NA,"https://tommiesports.com/sports/msoc/roster/faris-colic/10320","MOSTAR, BOSNIA AND HERZEGOVINA",NA,NA,"BOSNIA AND HERZEGOVINA","BOSNIA AND HERZEGOVINA","Europe","Southern Europe"
"1181",5998,2635,"unknown",587891,"St. Thomas (MN)",2024,"I","8","Oliver Bieleveldt","M","6-0","Jr.",NA,"Amstelveen"," Netherlands","Keizer Karel",NA,"https://tommiesports.com/sports/msoc/roster/oliver-bieleveldt/10317","AMSTELVEEN, NETHERLANDS","AMSTELVEEN NETHERLANDS",NA,"NETHERLANDS","NETHERLANDS","Europe","Western Europe"
"1182",5999,1259,"unknown",587891,"St. Thomas (MN)",2024,"I","9","Jorge Perez","F","6-1","Gr.",NA,"Vigo"," Spain",NA,"Mars Hill","https://tommiesports.com/sports/msoc/roster/jorge-perez/10334","VIGO, SPAIN","VIGO SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"1183",6000,3403,"unknown",587891,"St. Thomas (MN)",2024,"I","10","Alejandro Giner","M","5-8","Gr.",NA,"Villena"," Spain","South Kent",NA,"https://tommiesports.com/sports/msoc/roster/alejandro-giner/10335","VILLENA, SPAIN","VILLENA SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"1184",6006,3405,"unknown",587891,"St. Thomas (MN)",2024,"I","16","Sidney Kerr","M","6-2","Gr.",NA,"London"," United Kingdom","Whitgift",NA,"https://tommiesports.com/sports/msoc/roster/sidney-kerr/10339","LONDON, UNITED KINGDOM","LONDON UNITED KINGDOM",NA,"ENGLAND","UNITED KINGDOM","Europe","Northern Europe"
"1185",6029,3412,"unknown",674,"Stanford",2024,"I","11","Alfonso Tenconi-Gradillas","Forward","6-0","Redshirt Sophomore","Undeclared","Virginia Water"," England",NA,NA,"https://gostanford.com/sports/mens-soccer/roster/player/alfonso-tenconi-gradillas","VIRGINIA WATER, ENGLAND","VIRGINIA WATER ENGLAND",NA,"ENGLAND","ENGLAND","Europe","Northern Europe"
"1186",6039,2311,"unknown",674,"Stanford",2024,"I","26","Louis Sterobo","Defender","6-2","Graduate Student","Management Science and Engineering (MS)","Odense"," Denmark",NA,NA,"https://gostanford.com/sports/mens-soccer/roster/player/louis-sterobo","ODENSE, DENMARK","ODENSE DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"1187",6059,340,"unknown",682,"Stonehill",2024,"I","13","Julius Maiwaldt","Back","6-0","Fr.",NA,"Hamburg"," Germany","Gymnasium Links der Weser",NA,"https://stonehillskyhawks.com/sports/mens-soccer/roster/julius-maiwaldt/9195","HAMBURG, GERMANY","HAMBURG GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"1188",6072,72,"unknown",682,"Stonehill",2024,"I","27","Henrik Olsvik","Back","6-2","Fr.",NA,"Asker"," Norway","Asker Videregående Skole",NA,"https://stonehillskyhawks.com/sports/mens-soccer/roster/henrik-olsvik/9199","ASKER, NORWAY","ASKER NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"1189",6096,2542,"unknown",688,"Syracuse",2024,"I","17","Giona Leibold","M","5' 9''","Sr.",NA,"Wiesbaden"," Germany",NA,"Sv When Wiesbaden","https://cuse.com/sports/mens-soccer/roster/giona-leibold/23612","WIESBADEN, GERMANY","WIESBADEN GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"1190",6098,3440,"unknown",688,"Syracuse",2024,"I","19","Daniel Burko","F","6' 3''","Sr.",NA,"Lovenstad"," Norway",NA,"Lincoln Memorial","https://cuse.com/sports/mens-soccer/roster/daniel-burko/23403","LOVENSTAD, NORWAY","LOVENSTAD NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"1191",6126,576,"unknown",509,"Northwestern",2024,"I","16","Peter Riesz","M","6' 3''","So.",NA,"Budapest"," Hungary","Alternative Economics Secondary School",NA,"https://nusports.com/sports/mens-soccer/roster/peter-riesz/11768","BUDAPEST, HUNGARY","BUDAPEST HUNGARY",NA,"HUNGARY","HUNGARY","Europe","Eastern Europe"
"1192",6146,3450,"unknown",690,"Temple",2024,"I","8","Lukas Egarter","M","5' 9''","So.",NA,"Feffernitz"," Austria","BORG Klagenfurt, Alpen Adria University",NA,"https://owlsports.com/sports/mens-soccer/roster/lukas-egarter/17408","FEFFERNITZ, AUSTRIA","FEFFERNITZ AUSTRIA",NA,"AUSTRIA","AUSTRIA","Europe","Eastern Europe"
"1193",6148,3451,"unknown",690,"Temple",2024,"I","10","Teo Strand","M","5' 11''","Fr.",NA,"Tau"," Norway",NA,NA,"https://owlsports.com/sports/mens-soccer/roster/teo-strand/17431","TAU, NORWAY","TAU NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"1194",6149,3452,"unknown",690,"Temple",2024,"I","11","Rocco Haeufgloeckner","M/D","5' 9''","Jr.",NA,"Kirchzell"," Germany","IGS Mainz-Bretzenheim",NA,"https://owlsports.com/sports/mens-soccer/roster/rocco-haeufgloeckner/17410","KIRCHZELL, GERMANY","KIRCHZELL GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"1195",6153,3455,"unknown",690,"Temple",2024,"I","15","Elliot Rigbert","F","5' 11''","Fr.",NA,"Vaxholm"," Sweden","Tibble Gymnasium Täby",NA,"https://owlsports.com/sports/mens-soccer/roster/elliot-rigbert/17423","VAXHOLM, SWEDEN","VAXHOLM SWEDEN",NA,"SWEDEN","SWEDEN","Europe","Northern Europe"
"1196",6170,310,"unknown",719,"Tulsa",2024,"I","1","Alex Lopez","Goalkeeper","5' 10''","Sr.",NA,"Madrid"," Spain","IES Ortega Y Gasset",NA,"https://tulsahurricane.com/sports/mens-soccer/roster/alex-lopez/11790","MADRID, SPAIN","MADRID SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"1197",6171,3461,"unknown",719,"Tulsa",2024,"I","2","Nils Orywol","Defender","5' 10''","Sr.",NA,"Geinhausen"," Germany",NA,"Virginia","https://tulsahurricane.com/sports/mens-soccer/roster/nils-orywol/11794","GEINHAUSEN, GERMANY","GEINHAUSEN GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"1198",6172,3462,"unknown",719,"Tulsa",2024,"I","3","Wes Bottenburg","Defender","6' 0''","Jr.",NA,"Utrecht"," The Netherlands","Oosterlicht College",NA,"https://tulsahurricane.com/sports/mens-soccer/roster/wes-bottenburg/11783","UTRECHT, THE NETHERLANDS","UTRECHT THE NETHERLANDS",NA,"NETHERLANDS","THE NETHERLANDS","Europe","Western Europe"
"1199",6173,333,"unknown",719,"Tulsa",2024,"I","4","Kevin Thallinger","Defender",NA,"Jr.",NA,NA,NA,NA,NA,"https://tulsahurricane.com/sports/mens-soccer/roster/kevin-thallinger/11992",NA,NA,NA,"GERMANY",NA,"Europe","Eastern Europe"
"1200",6176,3464,"unknown",719,"Tulsa",2024,"I","7","Ander Bengoetxea","Midfielder","5' 9''","Gr.",NA,"Eibar"," Spain","Mendebaldea BHI",NA,"https://tulsahurricane.com/sports/mens-soccer/roster/ander-bengoetxea/11801","EIBAR, SPAIN","EIBAR SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"1201",6178,333,"unknown",719,"Tulsa",2024,"I","9","Gijs Hovius","Forward",NA,"Jr.",NA,NA,NA,NA,NA,"https://tulsahurricane.com/sports/mens-soccer/roster/gijs-hovius/11993",NA,NA,NA,"NETHERLANDS",NA,"Europe","Western Europe"
"1202",6188,209,"unknown",719,"Tulsa",2024,"I","20","Alvaro Torrijos","Midfielder","5' 9''","Gr.",NA,"Valencia"," Spain","IES Lluis Vives",NA,"https://tulsahurricane.com/sports/mens-soccer/roster/alvaro-torrijos/11798","VALENCIA, SPAIN","VALENCIA SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"1203",6190,3469,"unknown",719,"Tulsa",2024,"I","22","Marc Escuderos","Midfielder","6' 1''","Jr.",NA,"Villarreal"," Spain",NA,"Iowa Western CC","https://tulsahurricane.com/sports/mens-soccer/roster/marc-escuderos/11786","VILLARREAL, SPAIN","VILLARREAL SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"1204",6191,310,"unknown",719,"Tulsa",2024,"I","23","Camilo Vargas","Defender","5' 9''","Sr.",NA,"Madrid"," Spain",NA,"Richland CC","https://tulsahurricane.com/sports/mens-soccer/roster/camilo-vargas/11799","MADRID, SPAIN","MADRID SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"1205",6202,3472,"unknown",9,"UAB",2024,"I","1","Philip Oesterbaek","GK",NA,"So.",NA,"Soenderborg"," Denmark","Erhvervsakademi Sydvest",NA,"https://uabsports.com/sports/mens-soccer/roster/philip-oesterbaek/10819","SOENDERBORG, DENMARK","SOENDERBORG DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"1206",6203,3473,"unknown",9,"UAB",2024,"I","2","César Ripa","D",NA,"Gr.",NA,"Pau"," Catalunya, Spain",NA,"Temple","https://uabsports.com/sports/mens-soccer/roster/csar-ripa/10815","PAU, CATALUNYA, SPAIN","PAU CATALUNYA SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"1207",6204,3474,"unknown",9,"UAB",2024,"I","3","Chris McKenna","D",NA,"Gr.",NA,"Glasgow"," Scotland",NA,"East Tennessee State","https://uabsports.com/sports/mens-soccer/roster/chris-mckenna/10820","GLASGOW, SCOTLAND","GLASGOW SCOTLAND",NA,"SCOTLAND","SCOTLAND","Europe","Northern Europe"
"1208",6205,2250,"unknown",9,"UAB",2024,"I","4","Mathis Richter","D",NA,"Fr.",NA,"Bremen"," Germany","Gymnasium Damme",NA,"https://uabsports.com/sports/mens-soccer/roster/mathis-richter/10821","BREMEN, GERMANY","BREMEN GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"1209",6206,3475,"unknown",9,"UAB",2024,"I","5","Benedikt Erhard","M",NA,"Jr.",NA,"Kostendorf"," Austria","Christian Doppler Gymnasium",NA,"https://uabsports.com/sports/mens-soccer/roster/benedikt-erhard/10805","KOSTENDORF, AUSTRIA","KOSTENDORF AUSTRIA",NA,"AUSTRIA","AUSTRIA","Europe","Eastern Europe"
"1210",6209,125,"unknown",9,"UAB",2024,"I","8","Ivan Jolivet","M",NA,"Gr.",NA,"Paris"," France",NA,"University of Mobile","https://uabsports.com/sports/mens-soccer/roster/ivan-jolivet/10822","PARIS, FRANCE","PARIS FRANCE",NA,"FRANCE","FRANCE","Europe","Western Europe"
"1211",6216,2594,"unknown",9,"UAB",2024,"I","15","Ole Jessen","D",NA,"Fr.",NA,"Aarhus"," Denmark","Marselisborg Gymnasium",NA,"https://uabsports.com/sports/mens-soccer/roster/ole-jessen/10824","AARHUS, DENMARK","AARHUS DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"1212",6217,72,"unknown",9,"UAB",2024,"I","16","Mathias Love Groth","M",NA,"Jr.",NA,"Asker"," Norway","Sandvika Videregaaende",NA,"https://uabsports.com/sports/mens-soccer/roster/mathias-love-groth/10811","ASKER, NORWAY","ASKER NORWAY",NA,"NORWAY","NORWAY","Europe","Northern Europe"
"1213",6219,761,"unknown",9,"UAB",2024,"I","18","Simon Helt","M",NA,"Fr.",NA,"Esbjerg"," Denmark",NA,NA,"https://uabsports.com/sports/mens-soccer/roster/simon-helt/10942","ESBJERG, DENMARK","ESBJERG DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"1214",6234,3486,"unknown",110,"UCLA",2024,"I","3","Youri Senden","D","6' 2''","Gr.",NA,"Voerendaal"," Netherlands","Sintermeerten College",NA,"https://uclabruins.com/sports/mens-soccer/roster/youri-senden/14530","VOERENDAAL, NETHERLANDS","VOERENDAAL NETHERLANDS",NA,"NETHERLANDS","NETHERLANDS","Europe","Western Europe"
"1215",6235,427,"unknown",110,"UCLA",2024,"I","4","Pietro Grassi","D","6' 1''","Sr.",NA,"Milan"," Italy","Pontificio Collegio Gallio","A.C. Milan","https://uclabruins.com/sports/mens-soccer/roster/pietro-grassi/14302","MILAN, ITALY","MILAN ITALY",NA,"ITALY","ITALY","Europe","Southern Europe"
"1216",6240,209,"unknown",110,"UCLA",2024,"I","9","Jose Contell","F","5' 9''","R-Sr.",NA,"Valencia"," Spain","Catholic University of Valencia","Valencia CF","https://uclabruins.com/sports/mens-soccer/roster/jose-contell/14298","VALENCIA, SPAIN","VALENCIA SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"1217",6241,3487,"unknown",110,"UCLA",2024,"I","10","Sveinn Hauksson","MF/F","6' 2''","Gr.",NA,"Dalvik"," Iceland","University of Iceland","KA Akureyri","https://uclabruins.com/sports/mens-soccer/roster/sveinn-hauksson/14526","DALVIK, ICELAND","DALVIK ICELAND",NA,"ICELAND","ICELAND","Europe","Northern Europe"
"1218",6245,188,"unknown",110,"UCLA",2024,"I","14","Philip Naef","D","5' 11''","So.",NA,"Copenhagen"," Denmark","IS Berne","BSC Young Boys","https://uclabruins.com/sports/mens-soccer/roster/philip-naef/14306","COPENHAGEN, DENMARK","COPENHAGEN DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"1219",6250,188,"unknown",110,"UCLA",2024,"I","19","Nikolai Rojel","F","6' 2''","Jr.",NA,"Copenhagen"," Denmark","Wofford College","Hellerup IK","https://uclabruins.com/sports/mens-soccer/roster/nikolai-rojel/14332","COPENHAGEN, DENMARK","COPENHAGEN DENMARK",NA,"DENMARK","DENMARK","Europe","Northern Europe"
"1220",6258,3495,"unknown",110,"UCLA",2024,"I","27","Artem Vovk","F","5' 9''","Fr.",NA,"Rivne"," Ukraine","Foothill High School (Sacramento, Calif.)","Elk Grove Sporting","https://uclabruins.com/sports/mens-soccer/roster/artem-vovk/14531","RIVNE, UKRAINE","RIVNE UKRAINE",NA,"UKRAINE","UKRAINE","Europe","Eastern Europe"
"1221",6260,3496,"unknown",456,"UNC Asheville",2024,"I","1","Charlie Farrar","Goalkeeper","6' 4''","Sr.",NA,"Wakefield"," United Kingdom",NA,"Chowan","https://uncabulldogs.com/sports/mens-soccer/roster/charlie-farrar/4241","WAKEFIELD, UNITED KINGDOM","WAKEFIELD UNITED KINGDOM",NA,"ENGLAND","UNITED KINGDOM","Europe","Northern Europe"
"1222",6265,3499,"unknown",456,"UNC Asheville",2024,"I","6","Louis Beckett","Midfielder","5' 11''","Jr.",NA,"Bridlington"," United Kingdom",NA,"Old Dominion","https://uncabulldogs.com/sports/mens-soccer/roster/louis-beckett/4236","BRIDLINGTON, UNITED KINGDOM","BRIDLINGTON UNITED KINGDOM",NA,"ENGLAND","UNITED KINGDOM","Europe","Northern Europe"
"1223",6267,3500,"unknown",456,"UNC Asheville",2024,"I","8","Jack Steel","Midfielder","5' 10''","So.",NA,"Surrey"," United Kingdom","Aldershot Town FC",NA,"https://uncabulldogs.com/sports/mens-soccer/roster/jack-steel/4259","SURREY, UNITED KINGDOM","SURREY UNITED KINGDOM",NA,"ENGLAND","UNITED KINGDOM","Europe","Northern Europe"
"1224",6268,3501,"unknown",456,"UNC Asheville",2024,"I","9","Sergio Báguena","Forward","6' 0''","Sr.",NA,"Alicante"," Spain",NA,"Bethel University","https://uncabulldogs.com/sports/mens-soccer/roster/sergio-bguena/4235","ALICANTE, SPAIN","ALICANTE SPAIN",NA,"SPAIN","SPAIN","Europe","Southern Europe"
"1225",6283,3506,"unknown",456,"UNC Asheville",2024,"I","24","Charlie Wood","Midfielder","6' 0''","Fr.",NA,"Addingham"," United Kingdom","Bradford City FC",NA,"https://uncabulldogs.com/sports/mens-soccer/roster/charlie-wood/4263","ADDINGHAM, UNITED KINGDOM","ADDINGHAM UNITED KINGDOM",NA,"ENGLAND","UNITED KINGDOM","Europe","Northern Europe"
"1226",6285,3507,"unknown",456,"UNC Asheville",2024,"I","26","Viðar Ragnarsson","Defender","6' 1''","Jr.",NA,"Reykjanesbær"," Iceland",NA,"Presbyterian","https://uncabulldogs.com/sports/mens-soccer/roster/viar-ragnarsson/4257","REYKJANESBÆR, ICELAND","REYKJANESBÆR ICELAND",NA,"ICELAND","ICELAND","Europe","Northern Europe"
"1227",6286,1650,"unknown",456,"UNC Asheville",2024,"I","27","Conor Behan","Midfielder","5' 8''","Sr.",NA,"Dublin"," Republic of Ireland","Bray Wanderers",NA,"https://uncabulldogs.com/sports/mens-soccer/roster/conor-behan/4237","DUBLIN, REPUBLIC OF IRELAND","DUBLIN REPUBLIC OF IRELAND",NA,"IRELAND","REPUBLIC OF IRELAND","Europe","Northern Europe"
"1228",6290,3405,"unknown",456,"UNC Asheville",2024,"I","32","Jack Kenyon","Midfielder","5' 9''","Fr.",NA,"London"," United Kingdom","East Grinstead Town/Harris Crystal Palace",NA,"https://uncabulldogs.com/sports/mens-soccer/roster/jack-kenyon/4271","LONDON, UNITED KINGDOM","LONDON UNITED KINGDOM",NA,"ENGLAND","UNITED KINGDOM","Europe","Northern Europe"
"1229",6291,3509,"unknown",456,"UNC Asheville",2024,"I","33","Myles Edmondson","Defender","5' 9''","Sr.",NA,"Oldham"," Manchester, United Kingdom","Bolton Wanderers FC",NA,"https://uncabulldogs.com/sports/mens-soccer/roster/myles-edmondson/4240","OLDHAM, MANCHESTER, UNITED KINGDOM","OLDHAM MANCHESTER UNITED KINGDOM",NA,"ENGLAND","UNITED KINGDOM","Europe","Northern Europe"
"1230",6292,3510,"unknown",456,"UNC Asheville",2024,"I","34","Edvin Grolimund","Midfielder","6' 1''","Sr.",NA,"Arlesheim"," BL, Switzerland",NA,"Cardinal Stritch","https://uncabulldogs.com/sports/mens-soccer/roster/edvin-grolimund/4245","ARLESHEIM, BL, SWITZERLAND","ARLESHEIM BL SWITZERLAND",NA,"SWITZERLAND","SWITZERLAND","Europe","Eastern Europe"
"1231",6297,3405,"unknown",746,"Virginia",2024,"I","0","Tom Miles","GK","6-1","Graduate Student",NA,"London"," United Kingdom","Crystal Palace","Lubbock Christian(Division II)","https://virginiasports.com/sports/msoc/roster/season/2024-25/player/tom-miles/","LONDON, UNITED KINGDOM","LONDON UNITED KINGDOM",NA,"ENGLAND","UNITED KINGDOM","Europe","Northern Europe"
"1232",6301,945,"unknown",746,"Virginia",2024,"I","4","Paul Wiese","D","5-8","Senior",NA,"Rostock"," Germany","Rostock-Mecklenburg Pomerania",NA,"https://virginiasports.com/sports/msoc/roster/season/2024-25/player/paul-wiese/","ROSTOCK, GERMANY","ROSTOCK GERMANY",NA,"GERMANY","GERMANY","Europe","Eastern Europe"
"1233",6303,427,"unknown",746,"Virginia",2024,"I","6","Umberto Pelà","M","5-11","Junior",NA,"Milan"," Italy","International School of Milan",NA,"https://virginiasports.com/sports/msoc/roster/season/2024-25/player/umberto-pela/","MILAN, ITALY","MILAN ITALY",NA,"ITALY","ITALY","Europe","Southern Europe"
